Date,Day,Month,Year,Time,City,County,Reporter_Occupation,Sighting,Sighting_Tokenised,overall_emotion,experience_overall
2007-10-06 00:00:00,6.0,10.0,2007.0,21:44:00,Droitwich,Worcestershire,,"there were seven to eight spherical objects. they were moving in a straight line in
an easterly direction.","['seven', 'eight', 'spherical', 'objects', 'moving', 'straight', 'line', 'easterly', 'direction']",anger,Negative
2007-10-16 00:00:00,16.0,10.0,2007.0,05:45:00,Black Isle,Ross-shire,,"one object, orb shaped and larger than a star. was purple and green in colour,
and had bubbles, flames and solar flares coming out of it.","['one', 'object', 'orb', 'shaped', 'larger', 'star', 'purple', 'green', 'colour', 'bubbles', 'flames', 'solar', 'flares', 'coming']",joy,Positive
2007-10-20 00:00:00,20.0,10.0,2007.0,12:10:00,Portsmouth,Hampshire,,"an oval/spherical shaped object approached an aircraft, and appeared to accelerate very fast, and then wobbled from side to side. another object appeared
roughly in the same vicinity and then stayed stationary.","['oval/spherical', 'shaped', 'object', 'approached', 'aircraft', 'appeared', 'accelerate', 'fast', 'wobbled', 'side', 'side', 'another', 'object', 'appeared', 'roughly', 'vicinity', 'stayed', 'stationary']",anger,Positive
2007-10-28 00:00:00,28.0,10.0,2007.0,21:45:00,Kiverton area/Rotherham,South Yorkshire,,"a bright, triangular object was seen in the sky. it had one flashing strobe light and
twelve fixed lights beneath it. the object was stationary at first and then moved directly above the witness.","['bright', 'triangular', 'object', 'seen', 'sky', 'one', 'flashing', 'strobe', 'light', 'twelve', 'fixed', 'lights', 'beneath', 'object', 'stationary', 'first', 'moved', 'directly', 'witness']",anger,Positive
2007-11-10 00:00:00,10.0,11.0,2007.0,20:20:00,Ladybank,Fife,,"one bright, red object. it was quite large. it hovered for about five minutes, before
heading east, gaining height and then vanishing.","['one', 'bright', 'red', 'object', 'quite', 'large', 'hovered', 'five', 'minutes', 'heading', 'east', 'gaining', 'height', 'vanishing']",anticipation,Negative
2007-11-12 00:00:00,12.0,11.0,2007.0,21:50:00,Shrewsbury,Shropshire,,"a series of lights in a circle that had an inner circle. there were fifteen extra lights on the outside of the outer circle. they were moving clockwise, then anti-clockwise
through the sky and then back again.","['series', 'lights', 'circle', 'inner', 'circle', 'fifteen', 'extra', 'lights', 'outside', 'outer', 'circle', 'moving', 'clockwise', 'anti-clockwise', 'sky', 'back']",anger,Positive
2007-11-13 00:00:00,13.0,11.0,2007.0,21:40:00,Poulton le Fylde,Lancashire,,"a bright, white light was seen, moving in a north easterly direction, on a slow even
course. was about 2000ft up in the sky.","['bright', 'white', 'light', 'seen', 'moving', 'north', 'easterly', 'direction', 'slow', 'even', 'course', '2000ft', 'sky']",anticipation,Positive
2007-11-21 00:00:00,21.0,11.0,2007.0,19:16:00,Thorpe St. Andrew/Norwich,Norfolk,,"a ball that lit up and that lasted half a second. then a really tiny star moved
rapidly, faster than any satellite or aircraft the witness had seen.","['ball', 'lit', 'lasted', 'half', 'second', 'really', 'tiny', 'star', 'moved', 'rapidly', 'faster', 'satellite', 'aircraft', 'witness', 'seen']",anticipation,Positive
2007-11-23 00:00:00,23.0,11.0,2007.0,08:00:00,Bottesford,Lincolnshire,,"a silver disc was seen, with an orange light in the middle of it. the object was
flying up and down in the sky.","['silver', 'disc', 'seen', 'orange', 'light', 'middle', 'object', 'flying', 'sky']",anger,Positive
2007-12-09 00:00:00,9.0,12.0,2007.0,21:30:00,M56/Altrincham/Warrington,Cheshire,,"at first sight, the object looked like a big, stationary flying saucer. at another angle, it then looked like two perfectly formed triangles. they had white lights with a tinge
of red and green in them, like halogen lights.","['first', 'sight', 'object', 'looked', 'big', 'stationary', 'flying', 'saucer', 'another', 'angle', 'looked', 'two', 'perfectly', 'formed', 'triangles', 'white', 'lights', 'tinge', 'red', 'green', 'halogen', 'lights']",joy,Positive
2007-12-12 00:00:00,12.0,12.0,2007.0,18:30:00,Bridge of Don/Aberdeen,Aberdeenshire,,"there were lights in the sky, and then they formed into two triangle formations. they were very bright. there was a smaller light on each end of the two triangles.","['lights', 'sky', 'formed', 'two', 'triangle', 'formations', 'bright', 'smaller', 'light', 'end', 'two', 'triangles']",anger,Positive
2007-12-15 00:00:00,15.0,12.0,2007.0,20:45:00,Sunderland,County Durham,,lights were seen in the sky.,"['lights', 'seen', 'sky']",anger,Positive
2007-12-25 00:00:00,25.0,12.0,2007.0,19:20:00,Kettering,Northamptonshire,,"a brilliant, yellow light. there was no sound. the light was travelling faster than an aircraft, but slower than a shooting star. it kept on a constant course.","['brilliant', 'yellow', 'light', 'sound', 'light', 'travelling', 'faster', 'aircraft', 'slower', 'shooting', 'star', 'kept', 'constant', 'course']",anticipation,Positive
2008-01-08 00:00:00,8.0,1.0,2008.0,22:24:00,Chorley,Lancashire,,"a triangular shaped object. was an orange
colour. the object was moving across the sky quite fast.","['triangular', 'shaped', 'object', 'orange', 'colour', 'object', 'moving', 'across', 'sky', 'quite', 'fast']",anger,Positive
2008-01-30 00:00:00,30.0,1.0,2008.0,19:15:00,Darley Moor,Derbyshire,,"two strange beams of light. they were very bright. they were hovering above some trees. the lights then moved towards the borders of
staffordshire.","['two', 'strange', 'beams', 'light', 'bright', 'hovering', 'trees', 'lights', 'moved', 'towards', 'borders', 'staffordshire']",joy,Positive
2008-02-08 00:00:00,8.0,2.0,2008.0,21:00:00,Burntwood,Staffordshire,,"a dull, red object was travelling at high speed
and stayed on route.","['dull', 'red', 'object', 'travelling', 'high', 'speed', 'stayed', 'route']",sadness,Negative
2008-02-09 00:00:00,9.0,2.0,2008.0,18:00:00,Abertillery,Gwent,,there was an object in the sky that looked like a glowing red ball. a strange substance like molten metal burst from it as it went  overhead. it moved without sound.,"['object', 'sky', 'looked', 'glowing', 'red', 'ball', 'strange', 'substance', 'molten', 'metal', 'burst', 'went', 'overhead', 'moved', 'without', 'sound']",anticipation,Positive
2008-02-09 00:00:00,9.0,2.0,2008.0,22:40:00,Ashton Keynes,Wiltshire,,"there were ten to twenty, bright orange lights, that were manoeuvring across the sky. they
were moving quite slowly.","['ten', 'twenty', 'bright', 'orange', 'lights', 'manoeuvring', 'across', 'sky', 'moving', 'quite', 'slowly']",anger,Negative
2008-02-10 00:00:00,10.0,2.0,2008.0,04:00:00,Windermere,Cumbria,,"the object was triangular in shape, with a yellow light in each corner and a red light in the centre. the yellow lights were pulsating
quickly.","['object', 'triangular', 'shape', 'yellow', 'light', 'corner', 'red', 'light', 'centre', 'yellow', 'lights', 'pulsating', 'quickly']",anger,Positive
2008-02-11 00:00:00,11.0,2.0,2008.0,19:00:00,Walthamstow,London,,"eight, faint orange lights were flying in the sky.
they suddenly disappeared when a plane was in it's view.","['eight', 'faint', 'orange', 'lights', 'flying', 'sky', 'suddenly', 'disappeared', 'plane', ""'s"", 'view']",fear,Positive
2008-02-11 00:00:00,11.0,2.0,2008.0,20:56:00,Huntingdon,Cambridgeshire,,"a long, thick, red streak shot across the sky. there was a silver ball of light attached to the front of it. it was rather large. the ball then got
bigger and burst.","['long', 'thick', 'red', 'streak', 'shot', 'across', 'sky', 'silver', 'ball', 'light', 'attached', 'front', 'rather', 'large', 'ball', 'got', 'bigger', 'burst']",anger,Negative
2008-02-12 00:00:00,12.0,2.0,2008.0,,Opposite House of Parliament,London,,"there was a craft that had green, red and white lights. it was still and static in the sky. it was seen for about an hour and a half.","['craft', 'green', 'red', 'white', 'lights', 'still', 'static', 'sky', 'seen', 'hour', 'half']",joy,Positive
2008-02-12 00:00:00,12.0,2.0,2008.0,,Buxton,Derbyshire,,"something ""very strange"".","['something', '``', 'strange', ""''""]",anger,Negative
2008-02-12 00:00:00,12.0,2.0,2008.0,18:30:00,Calverton,Nottinghamshire,,"five times more red lights that were spread
out, and then disappeared one by one.","['five', 'times', 'red', 'lights', 'spread', 'disappeared', 'one', 'one']",anticipation,Negative
2008-02-23 00:00:00,23.0,2.0,2008.0,19:30:00,Derby,Derbyshire,,a light/object was hovering from left to right. the light was still hovering seven hours later. the light was moving quickly and then started zig-zagging across the sky.,"['light/object', 'hovering', 'left', 'right', 'light', 'still', 'hovering', 'seven', 'hours', 'later', 'light', 'moving', 'quickly', 'started', 'zig-zagging', 'across', 'sky']",anticipation,Positive
2008-02-25 00:00:00,25.0,2.0,2008.0,10:10:00,Euston,Leicestershire,,"two strange black discs in the sky, with orange lights on the side of them. they were hovering, and then started spinning around
quite quickly.","['two', 'strange', 'black', 'discs', 'sky', 'orange', 'lights', 'side', 'hovering', 'started', 'spinning', 'around', 'quite', 'quickly']",anticipation,Negative
2008-02-27 00:00:00,27.0,2.0,2008.0,,Portsmouth,Hampshire,,"a bright orange light appeared. bigger than a helicopter or a plane. it zig-zagged and then flashed red and blue and moved in a circular
motion. it then disappeared.","['bright', 'orange', 'light', 'appeared', 'bigger', 'helicopter', 'plane', 'zig-zagged', 'flashed', 'red', 'blue', 'moved', 'circular', 'motion', 'disappeared']",anticipation,Negative
2008-02-27 00:00:00,27.0,2.0,2008.0,22:50:00,Leeds,West Yorkshire,,"a jumbo jet sized object. the object was flat and round, with a blue rippled underside. it made no sound and then disappeared.","['jumbo', 'jet', 'sized', 'object', 'object', 'flat', 'round', 'blue', 'rippled', 'underside', 'made', 'sound', 'disappeared']",fear,Negative
2008-02-28 00:00:00,28.0,2.0,2008.0,,Bingley,West Yorkshire,,thirty ufos were seen.,"['thirty', 'ufos', 'seen']",anger,Negative
2008-03-02 00:00:00,2.0,3.0,2008.0,23:00:00,Northop Hall,Flintshire,,"a bright circle shape was seen. it moved quickly and was quite erratic in the sky. it shot to the left over some houses and then
disappeared.","['bright', 'circle', 'shape', 'seen', 'moved', 'quickly', 'quite', 'erratic', 'sky', 'shot', 'left', 'houses', 'disappeared']",fear,Negative
2008-03-03 00:00:00,3.0,3.0,2008.0,01:00:00,Slough,Berkshire,,"a triangle with lights on each corner of the
craft. the craft hovered at aircraft height.","['triangle', 'lights', 'corner', 'craft', 'craft', 'hovered', 'aircraft', 'height']",anger,Positive
2008-03-12 00:00:00,12.0,3.0,2008.0,19:00:00,Portsmouth,Hampshire,,"bright orange lights were seen, that were glowing bright, above trees in the distance. they were disappearing and reappearing
erratically.","['bright', 'orange', 'lights', 'seen', 'glowing', 'bright', 'trees', 'distance', 'disappearing', 'reappearing', 'erratically']",anticipation,Positive
2008-03-17 00:00:00,17.0,3.0,2008.0,18:30:00,Dundee,Tayside,,"there was a very bright orange sphere in the sky. it was acting strange and appearing and
disappearing.","['bright', 'orange', 'sphere', 'sky', 'acting', 'strange', 'appearing', 'disappearing']",fear,Positive
2008-03-18 00:00:00,18.0,3.0,2008.0,19:30:00,Dundee,Tayside,,"there was a very bright orange sphere in the sky. it was acting strange and appearing and
disappearing.","['bright', 'orange', 'sphere', 'sky', 'acting', 'strange', 'appearing', 'disappearing']",fear,Positive
2008-03-23 00:00:00,23.0,3.0,2008.0,01:20:00,Leeds,West Yorkshire,,circular objects seen over leeds.,"['circular', 'objects', 'seen', 'leeds']",anger,Negative
2008-03-28 00:00:00,28.0,3.0,2008.0,20:20:00,Rainham,Kent,,"a huge disc shaped object. approximately twenty times the size of an aeroplane. it had five or six flashing lights on the underneath in
a circular shape.","['huge', 'disc', 'shaped', 'object', 'approximately', 'twenty', 'times', 'size', 'aeroplane', 'five', 'six', 'flashing', 'lights', 'underneath', 'circular', 'shape']",anticipation,Positive
2008-04-06 00:00:00,6.0,4.0,2008.0,22:15:00,Delabole,Cornwall,,"a bright orange light was seen. it started to move backwards, up and down and then started to wobble to and fro, very fast. it faded away, as though it was moving into the
distance.","['bright', 'orange', 'light', 'seen', 'started', 'move', 'backwards', 'started', 'wobble', 'fro', 'fast', 'faded', 'away', 'though', 'moving', 'distance']",anticipation,Negative
2008-04-13 00:00:00,13.0,4.0,2008.0,21:30:00,Newington,Edinburgh,,"ten to fifteen lights in groups of twos and threes, moving across the sky very slowly in
an easterly direction.","['ten', 'fifteen', 'lights', 'groups', 'twos', 'threes', 'moving', 'across', 'sky', 'slowly', 'easterly', 'direction']",anger,Positive
2008-04-15 00:00:00,15.0,4.0,2008.0,,Bisley,Gloucestershire,,a ufo.,[],anger,Negative
2008-04-16 00:00:00,16.0,4.0,2008.0,20:30:00,Haslemere,Surrey,,"two cylindrical objects, each with a red light. they were silent and one was moving in front of the other. they were moving at helicopter
speed.","['two', 'cylindrical', 'objects', 'red', 'light', 'silent', 'one', 'moving', 'front', 'moving', 'helicopter', 'speed']",anger,Negative
2008-04-29 00:00:00,29.0,4.0,2008.0,01:05:00,Exeter,Devon,,"a ufo was flying around and looked like it was having trouble keeping in control. it looked like it was going at about 250 miles per
hour.","['flying', 'around', 'looked', 'trouble', 'keeping', 'control', 'looked', 'going', '250', 'miles', 'per', 'hour']",anger,Negative
2008-05-04 00:00:00,4.0,5.0,2008.0,,Delabole,Cornwall,,"lights were seen in the sky, that were flying up in a straight line. they were completely
silent.","['lights', 'seen', 'sky', 'flying', 'straight', 'line', 'completely', 'silent']",anger,Positive
2008-05-05 00:00:00,5.0,5.0,2008.0,00:02:00,M6 Motorway,West Midlands,,"the witness saw a fast moving green object,
whilst driving on the m6 motorway.","['witness', 'fast', 'moving', 'green', 'object', 'whilst', 'driving', 'm6', 'motorway']",joy,Positive
2008-05-11 00:00:00,11.0,5.0,2008.0,14:00:00,West Wycombe/H Wycombe,Buckinghamshire,,"there was a black object in the sky. it then
turned on it's end, and disappeared.","['black', 'object', 'sky', 'turned', ""'s"", 'end', 'disappeared']",fear,Negative
2008-05-19 00:00:00,19.0,5.0,2008.0,02:30:00,Rhydwyn/Caergybi,Isle of Anglesey,,"a round, bright white object. it was moving from sw to ne, and moved slowly and
quietly.","['round', 'bright', 'white', 'object', 'moving', 'sw', 'ne', 'moved', 'slowly', 'quietly']",anticipation,Positive
2008-05-19 00:00:00,19.0,5.0,2008.0,22:45:00,Delabole,Cornwall,,"three objects were seen travelling from south
east to north west.","['three', 'objects', 'seen', 'travelling', 'south', 'east', 'north', 'west']",anger,Negative
2008-05-19 00:00:00,19.0,5.0,2008.0,22:45:00,Delabole,Cornwall,,"a very bright orange light, brighter than a star,
three objects were sighted together. they accelerated over the sea.","['bright', 'orange', 'light', 'brighter', 'star', 'three', 'objects', 'sighted', 'together', 'accelerated', 'sea']",anticipation,Positive
2008-05-31 00:00:00,31.0,5.0,2008.0,22:00:00,Leeds,West Yorkshire,,two bright lights were moving fast from west to east. they were at typical jet height. they then went behind trees and just disappeared.,"['two', 'bright', 'lights', 'moving', 'fast', 'west', 'east', 'typical', 'jet', 'height', 'went', 'behind', 'trees', 'disappeared']",anger,Positive
2008-05-31 00:00:00,31.0,5.0,2008.0,23:09:00,Stranraer,Dumfries & Galloway,,"a bright orange object. it was heading in a
south easterly direction.","['bright', 'orange', 'object', 'heading', 'south', 'easterly', 'direction']",anger,Negative
